timestamp,angle_deg,distance_mm,quality
1766310707,232.203125,1005.25,15
1766310707,233.390625,1009.25,15
1766310707,234.515625,1013.25,15
1766310707,235.75,1016.75,15
1766310707,236.890625,1021.75,15
1766310707,238.046875,1026.75,15
1766310707,239.1875,1031.75,15
1766310707,240.296875,1037,15
1766310707,241.453125,1044,15
1766310707,242.5625,1052.75,15
1766310707,247.0625,1211.75,15
1766310707,248.234375,1222.5,15
1766310707,249.390625,1234,15
1766310707,250.46875,1246.25,15
1766310707,251.65625,1258.25,15
1766310707,252.78125,1272.5,15
1766310707,253.921875,1286.75,15
1766310707,255.03125,1306,15
1766310707,256.203125,1324,15
1766310707,257.328125,1339.25,15
1766310707,258.53125,1357,15
1766310707,259.625,1377.25,15
1766310707,260.765625,1398.75,15
1766310707,261.890625,1421.75,15
1766310707,263.09375,1445.75,15
1766310707,264.1875,1473.25,15
1766310707,266.46875,1545.25,15
1766310707,267.625,1519.25,15
1766310707,268.796875,1515,15
1766310707,269.90625,1541.75,15
1766310707,271.046875,1582.75,15
1766310707,272.203125,1623,15
1766310707,274.5,1731.75,15
1766310707,275.546875,1784.5,15
1766310707,276.703125,1837.5,15
1766310707,288.921875,5228.5,15
1766310707,290.078125,5158.5,15
1766310707,291.234375,5157,15
1766310707,292.390625,5212.5,15
1766310707,293.546875,5209.25,15
1766310707,294.703125,5153.75,15
1766310707,295.859375,5079.75,15
1766310707,297.015625,5004,15
1766310707,299.40625,4457,15
1766310707,300.546875,4433,15
1766310707,301.71875,4391,15
1766310707,302.859375,4364.75,15
1766310707,304.03125,4326.75,15
1766310707,305.171875,4275.5,15
1766310707,306.328125,4243.5,15
1766310707,307.515625,4224.5,15
1766310707,308.671875,4229.75,15
1766310707,309.8125,4230.25,15
1766310707,310.96875,4269,15
1766310707,312.125,4262,15
1766310707,313.296875,4204,15
1766310707,314.453125,4211.25,15
1766310707,315.59375,4231.75,15
1766310707,316.765625,4204,15
1766310707,317.90625,4170,15
1766310707,319.0625,4169,15
1766310707,320.234375,4169,15
1766310707,321.375,4170.5,15
1766310707,322.578125,4195.25,15
1766310707,323.734375,4219.25,15
1766310707,324.890625,4217,15
1766310707,326.046875,4254.75,15
1766310707,327.203125,4302.75,15
1766310707,328.359375,4349.25,15
1766310707,329.5,4407,15
1766310707,330.65625,4444.25,15
1766310707,331.8125,4464.25,15
1766310707,332.96875,4466,15
1766310707,334.140625,4469.75,15
1766310707,335.296875,4481.75,15
1766310707,336.4375,4508.75,15
1766310707,337.609375,4561.25,15
1766310707,338.765625,4644.75,15
1766310707,344.53125,4955.5,15
1766310707,345.6875,5000.75,15
1766310707,348.78125,1330,15
1766310707,351.375,5840.25,15
1766310707,352.515625,5880.25,15
1766310707,353.6875,5964.25,15
1766310707,356.578125,1783.25,15
1766310707,5.921875,1520.5,15
1766310707,7.140625,1496.25,15
1766310707,8.265625,1477,15
1766310707,9.46875,1459.5,15
1766310707,10.59375,1442.25,15
1766310707,11.75,1421.5,15
1766310707,12.90625,1402.25,15
1766310707,14.0625,1388.5,15
1766310707,19.484375,2302,15
1766310707,20.625,2296.75,15
1766310707,21.765625,2278,15
1766310707,22.921875,2257,15
1766310707,24.109375,2243.25,15
1766310707,25.296875,2216,15
1766310707,26.390625,2223.75,15
1766310707,27.546875,2249.75,15
1766310707,31.40625,1403.75,15
1766310707,32.5625,1403,15
1766310707,33.734375,1399.25,15
1766310707,38.390625,1388,15
1766310707,39.546875,1387.25,14
1766310707,40.703125,1396.25,15
1766310707,46.234375,1828,15
1766310707,47.40625,1846.75,15
1766310707,49.984375,1296.75,15
1766310707,54.34375,1845.5,15
1766310707,58.046875,1385.25,15
1766310707,59.25,1412,15
1766310707,60.375,1446.75,15
1766310707,72.46875,3939.75,15
1766310707,73.609375,3932.25,15
1766310707,75.921875,4176,15
1766310707,77.046875,4217.5,15
1766310707,81.71875,4126.25,15
